index,commission,entrust_action,entrust_no,fill_date,fill_no,fill_price,fill_size,fill_time,symbol,task_id,trade_date
713,0.0,Buy,708,20180328,201803280714,11.01,108200.0,143000,002233.SZ,201803280057,20180328
714,0.0,Sell,727,20180329,201803290715,13.63,31300.0,143000,600633.SH,201803290058,20180329
715,0.0,Sell,722,20180329,201803290716,8.59,52400.0,143000,000541.SZ,201803290058,20180329
716,0.0,Sell,716,20180329,201803290717,25.47,21200.0,143000,600750.SH,201803290058,20180329
717,0.0,Sell,725,20180329,201803290718,12.64,38500.0,143000,600037.SH,201803290058,20180329
718,0.0,Sell,717,20180329,201803290719,6.78,75700.0,143000,600757.SH,201803290058,20180329
719,0.0,Sell,715,20180329,201803290720,21.48,24100.0,143000,600195.SH,201803290058,20180329
720,0.0,Sell,723,20180329,201803290721,11.17,49600.0,143000,002233.SZ,201803290058,20180329
721,0.0,Sell,724,20180329,201803290722,8.86,44400.0,143000,600787.SH,201803290058,20180329
722,0.0,Sell,728,20180329,201803290723,16.98,16500.0,143000,000887.SZ,201803290058,20180329
723,0.0,Sell,720,20180329,201803290724,4.16,112100.0,143000,600582.SH,201803290058,20180329
724,0.0,Sell,729,20180329,201803290725,14.45,28900.0,143000,600329.SH,201803290058,20180329
725,0.0,Buy,719,20180329,201803290726,5.64,1155000.0,143000,002195.SZ,201803290058,20180329
726,0.0,Sell,718,20180329,201803290727,22.37,24600.0,143000,000581.SZ,201803290058,20180329
727,0.0,Sell,726,20180329,201803290728,21.28,24100.0,143000,002440.SZ,201803290058,20180329
728,0.0,Sell,721,20180329,201803290729,12.9,27200.0,143000,601311.SH,201803290058,20180329
729,0.0,Buy,740,20180330,201803300730,12.78,33600.0,143000,600037.SH,201803300059,20180330
730,0.0,Buy,739,20180330,201803300731,9.03,47200.0,143000,600787.SH,201803300059,20180330
731,0.0,Buy,742,20180330,201803300732,13.77,33900.0,143000,600633.SH,201803300059,20180330
732,0.0,Buy,743,20180330,201803300733,17.74,14300.0,143000,000887.SZ,201803300059,20180330
733,0.0,Buy,731,20180330,201803300734,25.78,19100.0,143000,600750.SH,201803300059,20180330
734,0.0,Buy,736,20180330,201803300735,13.05,33500.0,143000,601311.SH,201803300059,20180330
735,0.0,Sell,734,20180330,201803300736,5.67,1155000.0,143000,002195.SZ,201803300059,20180330
736,0.0,Buy,732,20180330,201803300737,6.88,66500.0,143000,600757.SH,201803300059,20180330
737,0.0,Buy,737,20180330,201803300738,8.65,60300.0,143000,000541.SZ,201803300059,20180330
738,0.0,Buy,730,20180330,201803300739,21.1,27200.0,143000,600195.SH,201803300059,20180330
739,0.0,Buy,738,20180330,201803300740,11.22,47700.0,143000,002233.SZ,201803300059,20180330
740,0.0,Buy,735,20180330,201803300741,4.23,102200.0,143000,600582.SH,201803300059,20180330
741,0.0,Buy,744,20180330,201803300742,14.64,31600.0,143000,600329.SH,201803300059,20180330
742,0.0,Buy,733,20180330,201803300743,22.51,23400.0,143000,000581.SZ,201803300059,20180330
743,0.0,Buy,741,20180330,201803300744,21.42,26900.0,143000,002440.SZ,201803300059,20180330
