code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,开盘价,开板价格,开板涨幅%(未开板未截止目前累计涨幅%),涨停板个数,历史最高,历史最高涨幅%,现价
603535,嘉诚国际,仓储物流,广东,29.7,0.38,1.5,171046.63,107917.27,36970.78,63360.6,4.21,0.95,9.17,2.56,20170808,51971.03,3.46,20.47,14.32,23.11,11.49,18263.0,0.0,0,0.0,0,0.0,0.0,0.0
002906,华阳集团,汽车配件,广东,39.56,0.73,4.73,397279.13,285324.5,77893.15,781.62,0.02,0.49,7.39,2.97,20171013,198221.67,4.19,0.0,0.0,21.83,6.37,44702.0,16.43,33.75,105.41692026780281,7,36.09,119.65916007303716,21.93
300710,万隆光电,通信设备,浙江,47.61,0.18,0.69,46719.37,42452.92,2643.13,11356.53,1.66,0.83,6.61,5.95,20171019,15620.62,2.28,0.0,0.0,32.77,12.66,35018.0,17.7,57.2,223.16384180790962,11,64.6,264.97175141242934,39.31
603938,三孚股份,化工原料,河北,41.62,0.38,1.5,100283.78,66194.86,30532.65,38836.76,2.59,0.75,6.2,5.66,20170628,33720.85,2.25,0.0,0.0,28.71,11.91,14365.0,0.0,0,0.0,0,0.0,0.0,0.0
300721,怡达股份,化工原料,江苏,37.75,0.2,0.8,100619.93,60467.48,21425.98,25036.01,3.12,0.616,10.64,2.91,20171115,18573.72,2.32,0.0,0.0,16.71,5.48,14138.0,20.05,38.37,91.37157107231918,7,44.15,120.19950124688279,31.0
300654,世纪天鸿,出版业,山东,121.98,0.23,0.93,63473.5,51035.25,4144.64,20521.21,2.2,0.27,4.55,7.2,20170926,10039.73,1.08,0.0,0.0,33.7,7.49,6556.0,9.25,39.69,329.0810810810811,14,41.47,348.3243243243243,32.75
300693,盛弘股份,电气设备,深圳,53.62,0.23,0.91,78534.15,76455.4,1210.45,35047.78,3.84,0.57,6.41,4.91,20170822,12563.21,1.38,0.0,0.0,50.4,11.96,13821.0,17.3,52.2,201.7341040462428,10,75.0,333.52601156069363,31.47
002908,德生科技,元器件,广东,87.23,0.33,1.33,52750.28,49433.9,2143.8,18700.18,1.4,0.284,4.68,7.07,20171020,8933.8,0.67,0.0,0.0,44.71,14.67,24423.0,9.92,43.5,338.508064516129,15,46.84,372.1774193548387,33.07
300632,光莆股份,半导体,福建,41.06,0.29,1.16,66851.96,43581.01,19568.85,18909.76,1.63,0.42,4.44,4.72,20170406,19050.15,1.65,0.0,0.0,30.13,12.38,11807.0,8.87,27.32,208.00450958286362,12,33.95,282.750845546787,20.95
300679,电连技术,元器件,深圳,28.52,0.3,1.2,329440.88,281085.16,34557.31,225825.5,18.82,2.84,25.92,3.36,20170731,59821.28,4.99,0.0,0.0,47.23,26.21,23713.0,81.26,110.6,36.10632537533841,3,130.96,61.161703174993846,87.15
603906,龙蟠科技,化工原料,江苏,31.4,0.52,2.12,164020.91,110253.07,37962.59,65483.71,3.09,0.37,5.6,2.51,20170410,28491.15,1.35,0.0,0.0,33.32,7.74,20305.0,0.0,0,0.0,0,0.0,0.0,0.0
603896,寿仙谷,中成药,浙江,94.62,0.35,1.4,88362.55,45531.28,13052.17,46605.05,3.33,0.42,5.95,7.71,20170510,19711.7,1.41,0.0,0.0,85.58,21.75,15540.0,0.0,0,0.0,0,0.0,0.0,0.0
300622,博士眼镜,其他商业,深圳,39.99,0.38,0.86,52275.78,45491.73,4196.93,24991.1,2.91,0.48,5.28,4.44,20170315,8581.12,1.0,0.0,0.0,73.32,10.55,12507.0,11.8,45.9,288.98305084745755,13,49.8,322.03389830508473,23.44
002856,美芝股份,装修装饰,深圳,60.63,0.25,1.01,127874.67,122734.51,1154.9,30771.31,3.04,0.39,6.39,4.48,20170320,21293.85,2.1,0.0,0.0,14.74,5.81,18718.0,13.93,40.62,191.6008614501077,10,56.51,305.67121320890163,28.61
300637,扬帆新材,化工原料,浙江,39.08,0.3,1.23,66780.71,46514.07,16618.9,29738.9,2.41,0.45,4.57,4.44,20170412,10421.7,0.85,0.0,0.0,31.24,14.82,11514.0,12.02,28.12,133.9434276206323,8,32.12,167.22129783693842,20.27
002929,润建通信,通信设备,广西,53.32,0.55,2.21,238683.97,227159.88,6207.73,20553.17,0.93,1.085,7.18,8.05,20180301,70067.05,3.17,21.16,33.88,25.32,8.62,105228.0,28.74,50.64,76.20041753653445,5,63.11,119.58942240779403,57.83
603848,好太太,家居用品,广东,38.88,0.41,4.01,95717.3,81363.46,0.0,0.0,0.0,0.344,2.08,8.57,20171201,0.0,0.0,0.0,0.0,0.0,18.06,43177.0,0.0,0,0.0,0,0.0,0.0,0.0
300670,大烨智能,电气设备,江苏,54.73,0.27,1.08,69398.42,59512.13,6638.05,29081.6,2.69,0.37,5.31,4.23,20170703,14113.52,1.31,0.0,0.0,31.06,15.77,13484.0,13.12,30.55,132.85060975609755,7,31.68,141.46341463414637,22.48
002885,京泉华,元器件,深圳,39.54,0.2,0.8,108946.22,79207.06,3430.35,34056.76,4.26,0.8,8.22,4.27,20170627,22010.06,2.75,0.0,0.0,19.77,7.13,13452.0,18.64,43.83,135.13948497854076,9,48.68,161.1587982832618,35.12
603895,天永智能,专用机械,上海,61.52,0.19,0.77,62081.06,0.0,0.0,0.0,0.0,0.653,4.84,11.07,20180122,0.0,0.0,0.0,0.0,0.0,16.74,19298.0,0.0,0,0.0,0,0.0,0.0,0.0
603383,顶点软件,软件服务,福建,84.03,0.21,0.86,106605.52,100992.63,3982.23,46554.81,5.42,0.52,10.16,4.84,20170522,33030.4,3.85,0.0,0.0,79.54,28.86,8493.0,0.0,0,0.0,0,0.0,0.0,0.0
002871,伟隆股份,机械基件,山东,39.46,0.17,0.68,63025.23,47562.51,11729.11,27175.6,4.0,0.74,8.12,4.16,20170511,17105.2,2.52,0.0,0.0,42.75,21.53,8315.0,20.32,44.55,119.24212598425194,8,58.22,186.51574803149606,33.75
603320,迪贝电气,机械基件,浙江,41.65,0.25,1.0,71366.4,53025.98,14112.97,21822.02,2.18,0.47,5.83,3.95,20170502,24962.75,2.5,0.0,0.0,15.69,8.42,4889.0,0.0,0,0.0,0,0.0,0.0,0.0
603303,得邦照明,家用电器,浙江,23.6,1.02,4.08,348649.66,280118.13,28139.49,92190.43,2.26,0.55,5.82,2.09,20170330,93430.82,2.29,24.98,-34.08,14.58,5.21,26500.0,0.0,0,0.0,0,0.0,0.0,0.0
300660,江苏雷利,电气设备,江苏,24.72,0.25,1.02,280316.22,256656.8,16994.2,149836.88,14.7,2.13,19.7,3.04,20170602,33226.21,3.26,0.0,0.0,26.74,12.07,18784.0,60.23,96.83,60.767059604848086,5,105.82,75.69317615806077,59.9
603086,先达股份,农药化肥,山东,25.29,0.2,0.8,125801.6,102135.72,17912.26,47680.48,5.96,1.14,13.55,2.44,20170511,44099.03,5.51,0.0,0.0,28.49,9.17,8776.0,0.0,0,0.0,0,0.0,0.0,0.0
603260,合盛硅业,化工原料,浙江,34.19,0.7,6.7,1137959.63,350271.03,387516.25,108740.97,1.62,1.442,6.02,10.92,20171030,189423.34,2.83,0.0,0.0,36.77,19.63,40000.0,0.0,0,0.0,0,0.0,0.0,0.0
603903,中持股份,环境保护,北京,56.29,0.74,1.03,134481.05,70691.86,289.32,43229.18,4.18,0.65,6.94,4.88,20170314,18596.6,1.8,29.37,33.03,29.47,11.75,14523.0,0.0,0,0.0,0,0.0,0.0,0.0
002889,东方嘉盛,仓储物流,深圳,30.08,0.35,1.38,741289.69,711367.88,22474.17,48426.28,3.51,0.83,9.19,2.92,20170731,59390.7,4.3,0.0,0.0,2.35,1.46,20210.0,15.53,29.0,86.73535093367676,5,44.65,187.50804893754022,26.83
603507,振江股份,钢加工,江苏,27.94,0.31,1.26,119813.13,76824.28,32788.73,23208.65,1.85,0.8390000000000001,6.67,4.68,20171106,28129.02,2.24,0.0,0.0,30.01,13.73,32576.0,0.0,0,0.0,0,0.0,0.0,0.0
603277,银都股份,专用机械,浙江,24.5,0.66,4.01,189337.38,152517.06,25040.5,67890.9,1.69,0.54,3.86,3.86,20170911,38022.75,0.95,0.0,0.0,46.02,17.53,47049.0,0.0,0,0.0,0,0.0,0.0,0.0
603196,日播时尚,服饰,上海,41.72,0.6,2.4,109282.15,79422.81,12476.71,38313.35,1.6,0.22,3.75,2.79,20170531,23447.15,0.98,0.0,0.0,61.82,6.29,22904.0,0.0,0,0.0,0,0.0,0.0,0.0
603042,华脉科技,通信设备,江苏,45.59,0.34,1.39,131671.7,105818.63,15353.82,46638.84,3.36,0.52,6.33,4.21,20170602,24489.99,1.77,0.0,0.0,29.98,7.52,18802.0,0.0,0,0.0,0,0.0,0.0,0.0
603305,旭升股份,汽车配件,浙江,54.86,0.42,4.01,143070.17,70827.36,50639.43,38509.6,0.96,0.59,2.87,10.61,20170710,29845.59,0.75,29.84,9.09,44.43,30.06,15808.0,0.0,0,0.0,0,0.0,0.0,0.0
300687,赛意信息,软件服务,广东,57.11,0.2,0.8,83921.68,80942.17,291.2,49710.67,6.21,1.1,9.13,6.91,20170803,14224.57,1.78,0.0,0.0,31.36,13.34,13585.0,29.23,42.56,45.60383167978105,4,64.98,122.30585015395141,63.08
300736,百华悦邦,通信设备,北京,56.01,0.14,0.54,26685.9,18568.92,680.9,3810.1,0.7,0.603,5.0,9.0,20180109,10620.51,1.96,0.0,0.0,33.02,6.24,12000.0,23.02,53.28,131.45091225021721,9,59.2,157.16768027801916,45.0
300703,创源文化,文教休闲,浙江,43.56,0.2,0.8,80598.07,61087.23,16334.4,37724.14,4.72,0.66,7.29,3.94,20170919,8681.78,1.09,0.0,0.0,31.98,7.81,14320.0,26.18,52.91,102.10084033613444,8,61.23,133.88082505729562,28.7
603378,亚士创能,染料涂料,上海,36.85,0.49,1.95,209883.13,146288.27,14070.97,57839.98,2.97,0.53,6.43,3.04,20170928,46842.21,2.4,0.0,0.0,32.0,8.0,49263.0,0.0,0,0.0,0,0.0,0.0,0.0
300713,英可瑞,电气设备,深圳,44.55,0.11,0.53,48435.67,46137.4,562.05,7440.43,1.4,1.214,16.05,4.49,20171101,17653.26,3.32,0.0,0.0,43.32,24.04,11077.0,48.35,123.89,156.23578076525334,10,138.0,185.41882109617373,72.09
603826,坤彩科技,染料涂料,福建,43.07,0.9,3.6,123860.82,63699.31,38841.78,49162.51,1.37,0.36,3.17,4.46,20170414,25088.42,0.7,14.92,8.52,44.87,25.16,26100.0,0.0,0,0.0,0,0.0,0.0,0.0
300732,设研院,建筑施工,河南,36.35,0.18,0.72,147598.91,108083.01,20620.3,33782.26,4.69,1.679,21.23,3.83,20171212,32869.48,4.57,0.0,0.0,47.88,22.71,16846.0,49.7,82.08,65.15090543259556,4,96.0,93.158953722334,81.4
300642,透景生命,医疗保健,上海,63.38,0.15,0.61,88815.21,73367.0,10703.17,54890.21,9.06,1.45,14.11,7.65,20170421,21864.48,3.61,0.0,0.0,80.32,39.85,10589.0,47.65,101.0,111.96222455403988,9,120.5,152.88562434417628,107.97
603359,东珠景观,建筑施工,江苏,33.35,0.57,2.28,365143.59,315006.38,1765.53,115143.05,5.06,0.98,10.25,3.32,20170901,87743.18,3.86,0.0,0.0,28.14,20.36,42343.0,0.0,0,0.0,0,0.0,0.0,0.0
300554,三超新材,矿物制品,江苏,85.24,0.13,0.52,48783.32,33910.75,12251.67,26058.2,5.01,0.88,9.12,9.81,20170421,10747.62,2.07,0.0,0.0,47.15,24.98,4538.0,17.99,59.84,232.6292384658144,12,90.0,400.27793218454707,89.39
002865,钧达股份,汽车配件,海南,34.11,0.3,1.2,171919.19,107357.55,36469.76,36773.15,3.06,0.61,7.04,2.72,20170425,33302.15,2.78,24.96,20.97,24.6,5.85,15173.0,10.86,38.0,249.90791896869246,12,41.8,284.8987108655617,19.17
603365,水星家纺,纺织,上海,31.48,0.67,2.67,159299.27,117476.07,20967.38,1815.67,0.07,0.588,4.94,5.0,20171120,69662.31,2.61,0.0,0.0,36.86,9.88,57308.0,0.0,0,0.0,0,0.0,0.0,0.0
300676,华大基因,医疗保健,深圳,161.24,0.4,4.0,497262.41,376300.28,66784.4,296176.03,7.4,0.85,10.11,16.61,20170714,62129.11,1.55,0.0,0.0,59.38,21.6,30584.0,16.37,106.4,549.9694563225412,19,261.99,1500.4276114844226,167.88
603602,纵横通信,通信设备,浙江,106.74,0.2,0.8,95226.15,94132.81,642.59,24536.5,3.07,0.46,7.64,6.62,20170810,25104.18,3.14,0.0,0.0,19.75,8.35,16263.0,0.0,0,0.0,0,0.0,0.0,0.0
603200,上海洗霸,环境保护,上海,45.56,0.18,0.74,77430.68,74706.53,1172.18,34197.68,4.64,0.72,9.48,3.97,20170601,26031.21,3.53,0.0,0.0,42.15,20.45,8107.0,0.0,0,0.0,0,0.0,0.0,0.0
603922,金鸿顺,汽车配件,江苏,32.94,0.32,1.28,121764.9,74649.36,24920.25,23127.74,1.81,0.76,6.04,4.13,20171023,22972.01,1.79,0.0,0.0,23.56,9.55,34005.0,0.0,0,0.0,0,0.0,0.0,0.0
300699,光威复材,化工原料,山东,80.09,0.92,3.68,327059.41,227808.72,57491.68,159041.8,4.32,0.73,7.04,8.56,20170901,58167.71,1.58,0.0,0.0,56.6,28.19,45191.0,13.51,69.98,417.9866765358994,17,99.77,638.4900074019245,60.28
002895,川恒股份,化工原料,贵州,56.28,0.4,4.07,238701.34,84658.77,31107.55,67551.93,1.66,0.35,4.72,5.01,20170825,78405.88,1.93,0.0,0.0,27.7,14.36,25808.0,8.44,28.61,238.98104265402847,13,43.0,409.478672985782,23.65
603767,中马传动,汽车配件,浙江,43.62,0.53,2.13,171035.13,60707.46,52901.4,72692.9,3.41,0.31,6.56,2.31,20170613,37664.51,1.77,0.0,0.0,24.05,8.69,26706.0,0.0,0,0.0,0,0.0,0.0,0.0
603079,圣达生物,食品,浙江,45.15,0.2,0.8,98969.43,63499.86,18087.92,46335.25,5.79,0.93,9.42,4.6,20170823,19031.48,2.38,0.0,0.0,35.39,15.59,9682.0,0.0,0,0.0,0,0.0,0.0,0.0
300695,兆丰股份,汽车配件,浙江,31.99,0.17,0.67,192413.63,153057.0,19763.13,99665.31,14.95,2.44,23.17,3.37,20170908,41559.45,6.23,0.0,0.0,49.91,26.42,25951.0,75.2,130.8,73.93617021276597,6,145.33,93.25797872340426,78.14
300645,正元智慧,软件服务,浙江,1049.92,0.17,0.67,79530.81,67775.71,681.71,27784.84,4.17,0.028999999999999998,7.56,5.29,20170421,14387.37,2.16,0.0,0.0,38.86,0.83,3236.0,16.3,48.66,198.5276073619632,11,86.0,427.60736196319016,40.0
002901,大博医疗,医疗保健,福建,52.99,0.4,4.0,128194.11,100067.38,19247.01,41211.75,1.03,0.54,2.89,12.85,20170922,31030.38,0.78,0.0,0.0,82.52,47.65,77749.0,13.87,46.15,232.73251622206203,12,51.83,273.6842105263158,37.16
603595,东尼电子,元器件,浙江,69.81,0.25,1.02,123730.97,74502.65,41724.39,44257.76,4.34,2.03,7.15,16.6,20170712,23748.34,2.33,119.0,173.27,41.46,23.87,5708.0,0.0,0,0.0,0,0.0,0.0,0.0
603127,昭衍新药,医疗保健,北京,81.53,0.21,0.82,94087.4,59744.91,22819.8,26104.34,3.19,1.12,6.81,11.18,20170825,20276.6,2.48,24.6,47.89,56.27,25.37,8206.0,0.0,0,0.0,0,0.0,0.0,0.0
603386,广东骏亚,元器件,广东,51.72,0.51,2.02,121684.05,75937.71,34713.3,24305.42,1.2,0.31,2.97,5.64,20170912,14474.07,0.72,0.0,0.0,17.41,6.95,39743.0,0.0,0,0.0,0,0.0,0.0,0.0
603890,春秋电子,机械基件,江苏,29.64,0.34,1.37,135607.91,102634.4,17329.92,16794.82,1.23,0.852,5.31,6.34,20171212,26800.36,1.96,0.0,0.0,20.8,9.28,35047.0,0.0,0,0.0,0,0.0,0.0,0.0
603630,拉芳家化,日用化工,广东,31.62,0.63,1.74,183306.63,160272.52,7020.49,86962.31,4.99,0.62,9.51,2.51,20170313,56125.71,3.22,0.0,0.0,59.07,13.69,26186.0,0.0,0,0.0,0,0.0,0.0,0.0
300733,西菱动力,汽车配件,四川,47.23,0.4,1.6,102448.71,0.0,0.0,0.0,0.0,0.423,4.91,5.42,20180116,0.0,0.0,0.0,0.0,0.0,15.61,77780.0,15.48,30.93,99.8062015503876,6,32.36,109.0439276485788,26.64
603080,新疆火炬,供气供热,新疆,66.05,0.36,1.42,61963.46,18803.98,25854.02,8874.42,0.63,0.35,4.65,6.62,20180103,27681.71,1.96,0.0,0.0,41.34,22.88,35780.0,0.0,0,0.0,0,0.0,0.0,0.0
603825,华扬联众,互联网,北京,108.21,0.4,1.6,445908.69,407453.44,3331.58,59933.38,3.75,0.29,7.11,4.69,20170802,33288.15,2.08,0.0,0.0,11.25,0.66,13315.0,0.0,0,0.0,0,0.0,0.0,0.0
300641,正丹股份,化工原料,江苏,33.36,0.72,2.88,145087.13,118985.1,17739.67,67049.36,2.33,0.38,4.56,3.28,20170418,30504.65,1.06,0.0,0.0,18.63,10.8,33425.0,12.88,25.66,99.22360248447204,6,29.6,129.81366459627327,14.94
300638,广和通,通信设备,深圳,102.44,0.2,0.8,47571.5,45072.59,1236.92,17151.7,2.14,0.34,4.6,9.33,20170413,8920.67,1.12,0.0,0.0,28.53,7.97,10183.0,12.54,43.92,250.23923444976083,12,55.06,339.07496012759174,42.9
002896,中大力德,机械基件,浙江,53.5,0.2,0.8,79916.28,51022.73,23524.1,32320.94,4.04,0.74,6.66,6.14,20170829,10740.3,1.34,0.0,0.0,32.16,12.69,12117.0,15.51,56.02,261.1863313990974,13,60.75,291.6827852998066,40.9
603181,皇马科技,化工原料,浙江,33.23,0.5,2.0,144005.61,75378.75,57926.11,60985.69,3.05,0.63,6.14,3.54,20170824,40154.26,2.01,0.0,0.0,18.38,8.17,33675.0,0.0,0,0.0,0,0.0,0.0,0.0
300639,凯普生物,医疗保健,广东,59.73,0.22,0.91,102456.88,66566.43,25423.01,52872.26,5.81,0.81,10.54,5.41,20170412,32618.9,3.58,0.0,0.0,84.76,19.41,16415.0,22.07,48.7,120.6615314907114,8,82.8,275.16991391028546,57.03
603129,春风动力,摩托车,浙江,31.6,0.33,1.33,160699.84,134150.17,21014.07,58160.28,4.36,0.79,6.64,4.02,20170818,16833.17,1.26,0.0,0.0,33.04,6.39,16469.0,0.0,0,0.0,0,0.0,0.0,0.0
002853,皮阿诺,家居用品,广东,47.36,0.53,1.55,126108.92,96820.03,15414.8,48838.14,3.14,0.49,5.26,5.4,20170310,23739.42,1.53,0.0,0.0,35.0,12.61,28539.0,37.24,126.23,238.96348012889365,13,140.26,276.6380236305048,28.4
300700,岱勒新材,矿物制品,湖南,52.47,0.21,0.82,99341.38,68426.93,21757.22,23927.61,2.9,1.66,6.47,10.95,20170912,19021.22,2.31,134.82,183.33,48.56,25.57,12100.0,12.59,70.7,461.55679110405083,17,100.98,702.065131056394,70.9
300665,飞鹿股份,染料涂料,湖南,96.53,0.19,0.76,56981.23,47046.92,5139.93,20449.07,2.69,0.24,5.57,4.68,20170613,12149.3,1.6,0.0,0.0,31.1,8.85,9982.0,12.16,36.02,196.21710526315792,11,42.11,246.29934210526315,26.05
002774,快意电梯,运输设备,广东,48.84,0.85,3.35,140048.56,118700.32,12963.57,39752.1,1.19,0.15,2.99,3.02,20170324,18495.2,0.55,0.0,0.0,34.97,8.71,39580.0,7.32,20.51,180.1912568306011,11,22.79,211.33879781420765,9.04
603499,翔港科技,广告包装,上海,59.64,0.25,1.0,46501.03,18143.78,20363.8,11031.2,1.1,0.364,3.93,7.37,20171016,9835.62,0.98,0.0,0.0,26.37,15.1,27897.0,0.0,0,0.0,0,0.0,0.0,0.0
002867,周大生,服饰,深圳,30.13,0.77,4.85,398127.75,377068.34,2904.21,168157.56,3.46,0.92,7.08,4.86,20170427,88235.65,1.82,0.0,0.0,33.08,15.33,54389.0,23.9,44.61,86.65271966527197,5,46.09,92.84518828451885,34.42
300712,永福股份,建筑施工,福建,41.42,0.35,1.4,79420.17,54376.2,21856.78,16785.27,1.2,0.41,6.21,3.64,20171031,19153.6,1.37,0.0,0.0,34.58,14.37,27340.0,14.18,39.7,179.97179125528916,9,40.11,182.86318758815233,22.63
002886,沃特股份,塑料,深圳,67.6,0.2,0.78,93035.74,70320.63,16038.97,31174.06,3.97,0.34700000000000003,8.01,3.9,20170627,20522.03,2.62,0.0,0.0,17.9,5.22,11616.0,15.89,37.4,135.36815607300187,9,47.54,199.18187539332914,31.25
300720,海川智能,电器仪表,广东,69.13,0.18,0.72,29150.1,15357.05,7596.93,3403.25,0.47,0.327,4.41,6.84,20171106,13214.05,1.84,0.0,0.0,59.46,24.34,36001.0,14.09,39.5,180.34066713981548,11,43.88,211.42654364797733,30.18
002893,华通热力,供气供热,北京,65.94,0.3,1.2,142167.38,70570.92,34371.3,26066.85,2.17,0.39,4.97,5.13,20170915,18700.89,1.56,0.0,0.0,17.46,6.33,19442.0,10.27,34.56,236.51411879259985,11,43.48,323.36903602726386,25.48
603612,索通发展,矿物制品,山东,19.26,0.6,2.43,442961.91,211930.97,142450.38,109865.05,4.52,2.66,9.75,4.45,20170718,104452.3,4.3,66.94,516.06,29.31,16.69,28154.0,0.0,0,0.0,0,0.0,0.0,0.0
603316,诚邦股份,建筑施工,浙江,41.76,0.51,2.03,122553.02,116156.22,1444.8,33439.01,1.64,0.3,3.82,3.26,20170619,22025.64,1.08,0.0,0.0,23.23,8.77,17001.0,0.0,0,0.0,0,0.0,0.0,0.0
603787,新日股份,摩托车,江苏,30.32,0.51,2.04,203219.55,162056.44,27252.59,22169.0,1.09,0.4,4.3,3.31,20170427,40743.15,2.0,0.0,0.0,15.7,3.41,18806.0,0.0,0,0.0,0,0.0,0.0,0.0
603811,诚意药业,化学制药,浙江,41.72,0.57,0.85,62937.26,43202.03,11860.6,38490.14,4.52,0.58,7.03,4.24,20170315,7948.47,0.93,0.0,0.0,50.86,20.12,11925.0,0.0,0,0.0,0,0.0,0.0,0.0
603157,拉夏贝尔,服饰,上海,17.65,0.55,5.48,787171.19,505464.0,45548.2,189409.7,3.46,0.98,7.08,2.27,20170925,121535.6,2.22,5.24,-6.29,62.54,5.54,29655.0,0.0,0,0.0,0,0.0,0.0,0.0
002900,哈三联,化学制药,黑龙江,36.06,0.53,2.11,218330.45,136798.06,68109.99,116598.36,5.52,0.8,8.7,3.3,20170922,34533.82,1.64,0.0,0.0,68.8,18.87,50263.0,23.85,38.2,60.167714884696025,6,47.18,97.81970649895177,28.7
300675,建科院,建筑施工,深圳,1442.11,0.37,1.47,64670.91,40249.65,7192.55,12654.12,0.86,0.022000000000000002,2.84,15.04,20170719,10327.9,0.7,0.0,0.0,32.02,1.52,23332.0,4.39,18.69,325.7403189066059,14,52.74,1101.366742596811,42.76
603178,圣龙股份,汽车配件,浙江,28.17,0.5,2.03,210547.72,97909.45,65338.1,33623.3,1.65,0.5,4.03,3.25,20170328,27777.35,1.37,25.73,18.54,22.18,6.0,18546.0,0.0,0,0.0,0,0.0,0.0,0.0
603133,碳元科技,元器件,江苏,99.31,1.12,2.08,104745.84,70952.21,15331.48,42398.89,2.04,0.23,4.24,6.47,20170320,21053.43,1.01,0.0,0.0,26.6,11.89,25585.0,0.0,0,0.0,0,0.0,0.0,0.0
603912,佳力图,专用机械,江苏,53.3,0.37,1.5,60002.8,46834.18,8263.75,9143.03,0.61,0.48,2.82,8.88,20171101,10307.12,0.69,0.0,0.0,41.45,16.86,36508.0,0.0,0,0.0,0,0.0,0.0,0.0
300647,超频三,元器件,深圳,82.14,0.3,1.23,108452.85,61167.55,31219.75,28583.22,2.32,0.31,4.13,5.42,20170503,12190.03,0.99,19.54,-36.51,31.45,8.16,14004.0,10.75,33.88,215.16279069767447,11,36.67,241.11627906976744,22.4
002875,安奈儿,服饰,深圳,37.97,0.25,1.02,108641.26,89937.22,15662.4,44662.64,4.39,0.77,7.8,3.3,20170601,24183.03,2.38,12.07,-12.95,55.46,6.68,12076.0,22.53,47.74,111.89525077674212,7,47.89,112.56102973812693,25.73
603605,珀莱雅,日用化工,浙江,37.27,0.5,2.0,176726.31,92891.28,26144.46,13368.42,0.67,0.629,4.57,6.83,20171115,37375.73,1.87,0.0,0.0,62.7,10.36,48130.0,0.0,0,0.0,0,0.0,0.0,0.0
002855,捷荣技术,塑料,广东,59.96,0.83,2.4,184022.27,136125.52,35061.31,50064.23,2.09,0.16,4.98,2.31,20170321,40627.15,1.69,0.0,0.0,17.84,3.2,30896.0,7.85,28.31,260.6369426751593,12,29.57,276.687898089172,11.48
300697,电工合金,铜,江苏,57.86,0.4,1.6,115575.71,100680.24,10725.25,36459.09,2.28,0.38,4.44,5.07,20170907,16338.45,1.02,0.0,0.0,12.57,4.9,22857.0,9.16,35.35,285.9170305676856,14,38.89,324.5633187772926,22.52
002891,中宠股份,饲料,山东,44.59,0.25,1.0,100509.2,57850.36,17169.53,40538.34,4.05,0.88,6.93,4.74,20170821,17034.73,1.7,28.37,9.51,24.81,7.26,13387.0,18.55,45.35,144.4743935309973,9,50.2,170.6199460916442,32.85
603050,科林电气,电气设备,河北,78.94,0.4,1.6,168166.63,136596.86,17398.42,47005.43,2.94,0.2,5.84,3.2,20170414,27867.3,1.74,0.0,0.0,30.07,5.24,18575.0,0.0,0,0.0,0,0.0,0.0,0.0
300673,佩蒂股份,饲料,浙江,45.46,0.2,0.8,97686.93,74957.63,12127.11,58399.8,7.3,0.95,10.61,4.35,20170711,13080.0,1.64,0.0,0.0,34.65,14.41,6807.0,29.49,44.6,51.2377076975246,5,51.39,74.26246185147508,46.2
603985,恒润股份,机械基件,江苏,30.69,0.2,0.8,116917.57,75821.02,30445.21,60173.8,7.52,0.92,12.2,2.67,20170505,28586.64,3.57,0.0,0.0,31.6,11.84,12948.0,0.0,0,0.0,0,0.0,0.0,0.0
300729,乐歌股份,家居用品,浙江,42.43,0.22,0.86,68235.78,35808.98,23293.65,4483.5,0.52,0.512,5.88,4.92,20171201,23977.88,2.79,0.0,0.0,47.26,8.27,44879.0,21.2,36.88,73.96226415094341,7,40.98,93.30188679245282,28.95
002907,华森制药,化学制药,重庆,124.02,0.4,4.0,70735.78,40050.03,13501.01,36.72,0.0,0.23199999999999998,1.54,24.9,20171020,17636.82,0.44,0.0,0.0,67.17,21.04,78250.0,5.98,27.34,357.190635451505,16,47.92,701.3377926421405,38.34
603136,天目湖,旅游景点,江苏,29.82,0.2,0.8,131533.55,42980.46,75561.21,35576.37,4.45,1.3,9.39,4.14,20170927,28497.36,3.56,0.0,0.0,68.22,22.31,19990.0,0.0,0,0.0,0,0.0,0.0,0.0
002862,实丰文化,文教休闲,广东,49.07,0.2,0.8,58805.38,37606.35,8604.51,30780.23,3.85,0.59,6.77,3.93,20170411,13683.19,1.71,7.74,8.29,26.83,9.94,7470.0,14.74,39.13,165.46811397557667,10,42.94,191.3161465400271,26.62
002884,凌霄泵业,专用机械,广东,23.29,0.19,0.77,125095.22,113225.95,9585.25,54444.19,7.03,2.1,14.82,3.54,20170711,42108.85,5.44,0.0,0.0,29.33,18.55,14337.0,34.93,55.95,60.17749785284857,5,68.8,96.96535929000858,52.51
300740,御家汇,日用化工,湖南,57.99,0.4,1.6,85748.68,71829.68,10485.24,11904.9,0.74,0.991,4.5,12.77,20180208,29267.01,1.83,40.61,114.85,52.63,9.63,26000.0,25.48,43.2,69.54474097331241,5,60.88,138.93249607535324,57.44
603717,天域生态,环境保护,重庆,57.8,0.87,1.73,204868.02,167970.69,2583.59,65438.71,3.79,0.31,7.48,2.96,20170327,36251.15,2.1,0.0,0.0,30.25,9.28,20788.0,0.0,0,0.0,0,0.0,0.0,0.0
